url,post_description,username,comment,date
https://www.facebook.com/996436069352835/posts/942509528078823,"Important Announcement 
As per RBI guidelines, KYC updation is mandatory! Ensure your KYC is updated before 31st Jan 2025 through secure channels like the UCO mBanking Plus app, website, or branch. Beware of fraudulent links! Stay vigilant. 
 #BankSmart #KYCUpdate #UCOBank",Ajay Kumar Gautam ,UCOBANKDEHRADUN,10w
https://www.facebook.com/996436069352835/posts/942486514747791,"UCO Bank strengthens healthcare support! 
 An ambulance was donated to GB Pant University of Agriculture & Technology, Pant Nagar, Dehradun, under CSR, reinforcing our commitment to community well-being.
The event was graced by Dr. Manmohan Singh Chauhan (Vice-Chancellor), along with Shri Ambikanand Jha (GM, Delhi), Shri Randhir Kumar (Zonal Head, Dehradun), esteemed Deans & Professors.
Together, we drive towards a healthier future! 
 #UCObank #CSRInitiative #HealthcareForAll",Ajay Kumar Gautam ,#UCOBANKDEHRADUN,11w
https://www.facebook.com/996436069352835/posts/942486514747791,"UCO Bank strengthens healthcare support! 
 An ambulance was donated to GB Pant University of Agriculture & Technology, Pant Nagar, Dehradun, under CSR, reinforcing our commitment to community well-being.
The event was graced by Dr. Manmohan Singh Chauhan (Vice-Chancellor), along with Shri Ambikanand Jha (GM, Delhi), Shri Randhir Kumar (Zonal Head, Dehradun), esteemed Deans & Professors.
Together, we drive towards a healthier future! 
 #UCObank #CSRInitiative #HealthcareForAll",Dhiman Mitra ,Great effort for a great cause.,10w
https://www.facebook.com/996436069352835/posts/942486514747791,"UCO Bank strengthens healthcare support! 
 An ambulance was donated to GB Pant University of Agriculture & Technology, Pant Nagar, Dehradun, under CSR, reinforcing our commitment to community well-being.
The event was graced by Dr. Manmohan Singh Chauhan (Vice-Chancellor), along with Shri Ambikanand Jha (GM, Delhi), Shri Randhir Kumar (Zonal Head, Dehradun), esteemed Deans & Professors.
Together, we drive towards a healthier future! 
 #UCObank #CSRInitiative #HealthcareForAll",Aman Dhiman ,"Together, we drive towards a healthier future.",10w
https://www.facebook.com/996436069352835/posts/942486514747791,"UCO Bank strengthens healthcare support! 
 An ambulance was donated to GB Pant University of Agriculture & Technology, Pant Nagar, Dehradun, under CSR, reinforcing our commitment to community well-being.
The event was graced by Dr. Manmohan Singh Chauhan (Vice-Chancellor), along with Shri Ambikanand Jha (GM, Delhi), Shri Randhir Kumar (Zonal Head, Dehradun), esteemed Deans & Professors.
Together, we drive towards a healthier future! 
 #UCObank #CSRInitiative #HealthcareForAll",Ankur Dimri ,Aditya Aggarwal congratulations,10w
https://www.facebook.com/996436069352835/posts/942486514747791,"UCO Bank strengthens healthcare support! 
 An ambulance was donated to GB Pant University of Agriculture & Technology, Pant Nagar, Dehradun, under CSR, reinforcing our commitment to community well-being.
The event was graced by Dr. Manmohan Singh Chauhan (Vice-Chancellor), along with Shri Ambikanand Jha (GM, Delhi), Shri Randhir Kumar (Zonal Head, Dehradun), esteemed Deans & Professors.
Together, we drive towards a healthier future! 
 #UCObank #CSRInitiative #HealthcareForAll",Raghuvanshi Lal Bhatnagar ,Top fan Raghuvanshi Lal Bhatnagar,10w
https://www.facebook.com/996436069352835/posts/942486514747791,"UCO Bank strengthens healthcare support! 
 An ambulance was donated to GB Pant University of Agriculture & Technology, Pant Nagar, Dehradun, under CSR, reinforcing our commitment to community well-being.
The event was graced by Dr. Manmohan Singh Chauhan (Vice-Chancellor), along with Shri Ambikanand Jha (GM, Delhi), Shri Randhir Kumar (Zonal Head, Dehradun), esteemed Deans & Professors.
Together, we drive towards a healthier future! 
 #UCObank #CSRInitiative #HealthcareForAll",NC Nandi ,"Together, we drive towards a healthier future.",11w
https://www.facebook.com/996436069352835/posts/942486514747791,"UCO Bank strengthens healthcare support! 
 An ambulance was donated to GB Pant University of Agriculture & Technology, Pant Nagar, Dehradun, under CSR, reinforcing our commitment to community well-being.
The event was graced by Dr. Manmohan Singh Chauhan (Vice-Chancellor), along with Shri Ambikanand Jha (GM, Delhi), Shri Randhir Kumar (Zonal Head, Dehradun), esteemed Deans & Professors.
Together, we drive towards a healthier future! 
 #UCObank #CSRInitiative #HealthcareForAll",Yogesh Sharma ,#ucobankdehradun,10w
https://www.facebook.com/996436069352835/posts/942486514747791,"UCO Bank strengthens healthcare support! 
 An ambulance was donated to GB Pant University of Agriculture & Technology, Pant Nagar, Dehradun, under CSR, reinforcing our commitment to community well-being.
The event was graced by Dr. Manmohan Singh Chauhan (Vice-Chancellor), along with Shri Ambikanand Jha (GM, Delhi), Shri Randhir Kumar (Zonal Head, Dehradun), esteemed Deans & Professors.
Together, we drive towards a healthier future! 
 #UCObank #CSRInitiative #HealthcareForAll",Rajendra Kumar ,GM Delhi must ensure that mails of the customer are replied by zonal office Newdelhi.None of my mails have been replied by zonal office Newdelhi after his transfer as zonal head.,10w
https://www.facebook.com/996436069352835/posts/942486514747791,"UCO Bank strengthens healthcare support! 
 An ambulance was donated to GB Pant University of Agriculture & Technology, Pant Nagar, Dehradun, under CSR, reinforcing our commitment to community well-being.
The event was graced by Dr. Manmohan Singh Chauhan (Vice-Chancellor), along with Shri Ambikanand Jha (GM, Delhi), Shri Randhir Kumar (Zonal Head, Dehradun), esteemed Deans & Professors.
Together, we drive towards a healthier future! 
 #UCObank #CSRInitiative #HealthcareForAll",Manoj Kumar ,Manoj Kumar,10w
https://www.facebook.com/996436069352835/posts/942486514747791,"UCO Bank strengthens healthcare support! 
 An ambulance was donated to GB Pant University of Agriculture & Technology, Pant Nagar, Dehradun, under CSR, reinforcing our commitment to community well-being.
The event was graced by Dr. Manmohan Singh Chauhan (Vice-Chancellor), along with Shri Ambikanand Jha (GM, Delhi), Shri Randhir Kumar (Zonal Head, Dehradun), esteemed Deans & Professors.
Together, we drive towards a healthier future! 
 #UCObank #CSRInitiative #HealthcareForAll",Ajay Kumar Gautam ,UCOBANKDEHRADUN,10w
https://www.facebook.com/996436069352835/posts/942403728089403,"On 14th February 2025, the Hooghly Zone Team had the honor of hosting our Respected MD & CEO Sir for a special CSR initiative, 'Empowering Abilities & Enhancing Lives.' 
 Tricycles were distributed to beneficiaries under Uttarapara-Kotrung Municipality, and 2 wheelchairs were provided to Mahamaya Sishu-O-Matrimangal Kendra to support those in need. #UCObank #CSR #EmpoweringLives #CommunitySupport",NC Nandi ,Special CSR Initiative by Uco Bank.,11w
https://www.facebook.com/996436069352835/posts/942403728089403,"On 14th February 2025, the Hooghly Zone Team had the honor of hosting our Respected MD & CEO Sir for a special CSR initiative, 'Empowering Abilities & Enhancing Lives.' 
 Tricycles were distributed to beneficiaries under Uttarapara-Kotrung Municipality, and 2 wheelchairs were provided to Mahamaya Sishu-O-Matrimangal Kendra to support those in need. #UCObank #CSR #EmpoweringLives #CommunitySupport",Himanshu Nautiyal,THE UCO the indian gov undertaking bank nd Our MD nd CEo SHree Ashwini sir will great combination of great institute we respect u sir nd the UCoits u all r the best we love u,9w
https://www.facebook.com/996436069352835/posts/942403728089403,"On 14th February 2025, the Hooghly Zone Team had the honor of hosting our Respected MD & CEO Sir for a special CSR initiative, 'Empowering Abilities & Enhancing Lives.' 
 Tricycles were distributed to beneficiaries under Uttarapara-Kotrung Municipality, and 2 wheelchairs were provided to Mahamaya Sishu-O-Matrimangal Kendra to support those in need. #UCObank #CSR #EmpoweringLives #CommunitySupport",Manoj Kumar ,Nice,10w
https://www.facebook.com/996436069352835/posts/942403728089403,"On 14th February 2025, the Hooghly Zone Team had the honor of hosting our Respected MD & CEO Sir for a special CSR initiative, 'Empowering Abilities & Enhancing Lives.' 
 Tricycles were distributed to beneficiaries under Uttarapara-Kotrung Municipality, and 2 wheelchairs were provided to Mahamaya Sishu-O-Matrimangal Kendra to support those in need. #UCObank #CSR #EmpoweringLives #CommunitySupport",Aman Dhiman ,Special CSR Initiative by UCO Bank.,10w
https://www.facebook.com/996436069352835/posts/942403728089403,"On 14th February 2025, the Hooghly Zone Team had the honor of hosting our Respected MD & CEO Sir for a special CSR initiative, 'Empowering Abilities & Enhancing Lives.' 
 Tricycles were distributed to beneficiaries under Uttarapara-Kotrung Municipality, and 2 wheelchairs were provided to Mahamaya Sishu-O-Matrimangal Kendra to support those in need. #UCObank #CSR #EmpoweringLives #CommunitySupport",Rajendra Kumar ,Who will look after the customer service..My mails are not being replied by MD sectariate and zonal office Newdelhi.Who will ensure this.,11w
https://www.facebook.com/996436069352835/posts/942403728089403,"On 14th February 2025, the Hooghly Zone Team had the honor of hosting our Respected MD & CEO Sir for a special CSR initiative, 'Empowering Abilities & Enhancing Lives.' 
 Tricycles were distributed to beneficiaries under Uttarapara-Kotrung Municipality, and 2 wheelchairs were provided to Mahamaya Sishu-O-Matrimangal Kendra to support those in need. #UCObank #CSR #EmpoweringLives #CommunitySupport",Loan Emidate ,आपको 35% #subsidy वाला लोन चाहिए!विना कोई अडवांस फीस के WHATSAAPP numbar 7894038789 पर HELLO करो!जिसका CIBIL खराब उनका भी लोन हो जाएगा! We Provide Loan #emidateloan #लोन #loanapproval #highlightseveryone #pnbbank #HDFCBank #CANARABANK #BankofIndia #AxisBank #hightlight,11w
https://www.facebook.com/996436069352835/posts/942403728089403,"On 14th February 2025, the Hooghly Zone Team had the honor of hosting our Respected MD & CEO Sir for a special CSR initiative, 'Empowering Abilities & Enhancing Lives.' 
 Tricycles were distributed to beneficiaries under Uttarapara-Kotrung Municipality, and 2 wheelchairs were provided to Mahamaya Sishu-O-Matrimangal Kendra to support those in need. #UCObank #CSR #EmpoweringLives #CommunitySupport",Raghuvanshi Lal Bhatnagar ,Top fan Raghuvanshi Lal Bhatnagar,11w
https://www.facebook.com/996436069352835/posts/942403728089403,"On 14th February 2025, the Hooghly Zone Team had the honor of hosting our Respected MD & CEO Sir for a special CSR initiative, 'Empowering Abilities & Enhancing Lives.' 
 Tricycles were distributed to beneficiaries under Uttarapara-Kotrung Municipality, and 2 wheelchairs were provided to Mahamaya Sishu-O-Matrimangal Kendra to support those in need. #UCObank #CSR #EmpoweringLives #CommunitySupport",Ajay Kumar Gautam ,#UCOBANKDEHRADUN,11w
https://www.facebook.com/996436069352835/posts/942383068091469,"""Experience elite banking with UCO Privilege Savings Deposit Product! 
Maintain ₹5L monthly balance & enjoy:
 Free 200 leaves cheque book
 RuPay Platinum Debit Card
 Free RTGS, NEFT & IMPS
 ₹20L Personal Accident Cover
 Locker & Key FoB facility
 1800-103-0123 | 8334001234 | 7686399400
#UCOBank #EliteBanking #UCOPrivilege""",NC Nandi ,Experience elite banking with Uco privilege scheme.,11w
https://www.facebook.com/996436069352835/posts/942383068091469,"""Experience elite banking with UCO Privilege Savings Deposit Product! 
Maintain ₹5L monthly balance & enjoy:
 Free 200 leaves cheque book
 RuPay Platinum Debit Card
 Free RTGS, NEFT & IMPS
 ₹20L Personal Accident Cover
 Locker & Key FoB facility
 1800-103-0123 | 8334001234 | 7686399400
#UCOBank #EliteBanking #UCOPrivilege""",Aman Dhiman ,Experience elite banking with Uco Privilege Scheme.,11w
https://www.facebook.com/996436069352835/posts/942383068091469,"""Experience elite banking with UCO Privilege Savings Deposit Product! 
Maintain ₹5L monthly balance & enjoy:
 Free 200 leaves cheque book
 RuPay Platinum Debit Card
 Free RTGS, NEFT & IMPS
 ₹20L Personal Accident Cover
 Locker & Key FoB facility
 1800-103-0123 | 8334001234 | 7686399400
#UCOBank #EliteBanking #UCOPrivilege""",Ajay Kumar Gautam ,#UCOBANKDEHRADUN,10w
https://www.facebook.com/996436069352835/posts/942383068091469,"""Experience elite banking with UCO Privilege Savings Deposit Product! 
Maintain ₹5L monthly balance & enjoy:
 Free 200 leaves cheque book
 RuPay Platinum Debit Card
 Free RTGS, NEFT & IMPS
 ₹20L Personal Accident Cover
 Locker & Key FoB facility
 1800-103-0123 | 8334001234 | 7686399400
#UCOBank #EliteBanking #UCOPrivilege""",Narayan Bhati ,Best product with free insurance,10w
https://www.facebook.com/996436069352835/posts/942383068091469,"""Experience elite banking with UCO Privilege Savings Deposit Product! 
Maintain ₹5L monthly balance & enjoy:
 Free 200 leaves cheque book
 RuPay Platinum Debit Card
 Free RTGS, NEFT & IMPS
 ₹20L Personal Accident Cover
 Locker & Key FoB facility
 1800-103-0123 | 8334001234 | 7686399400
#UCOBank #EliteBanking #UCOPrivilege""",Manoj Kumar ,One more product,11w
https://www.facebook.com/996436069352835/posts/941631471499962,"Enjoy elite privileges with UCO Royal Savings Deposit Product! 
 Maintain ₹1,00,000 MAB & enjoy exclusive benefits:
 Premium Debit Card & Cheque Book
 Free Digital Transactions
 ₹10 Lakh Personal Accident Cover
 Complimentary Locker & Key FoB
Join the league of exclusive banking today! 
 #UCORoyal #UCOBank #ExclusiveBanking",Dhiman Mitra ,Elite banking for elite customers.,11w
https://www.facebook.com/996436069352835/posts/941631471499962,"Enjoy elite privileges with UCO Royal Savings Deposit Product! 
 Maintain ₹1,00,000 MAB & enjoy exclusive benefits:
 Premium Debit Card & Cheque Book
 Free Digital Transactions
 ₹10 Lakh Personal Accident Cover
 Complimentary Locker & Key FoB
Join the league of exclusive banking today! 
 #UCORoyal #UCOBank #ExclusiveBanking",Aman Dhiman ,Glad to see UCO Bank offering such exclusive benefits!,11w
https://www.facebook.com/996436069352835/posts/941631471499962,"Enjoy elite privileges with UCO Royal Savings Deposit Product! 
 Maintain ₹1,00,000 MAB & enjoy exclusive benefits:
 Premium Debit Card & Cheque Book
 Free Digital Transactions
 ₹10 Lakh Personal Accident Cover
 Complimentary Locker & Key FoB
Join the league of exclusive banking today! 
 #UCORoyal #UCOBank #ExclusiveBanking",NC Nandi ,Enjoy Elite Privilege with Uco Royal Savings Deposit Scheme.,11w
